CountyFIPS,CountyName,StateAbbr,StateDesc,Any disability among adults,Arthritis among adults,Binge drinking among adults,Current cigarette smoking among adults,Depression among adults,Diagnosed diabetes among adults,Frequent mental distress among adults,High blood pressure among adults,No leisure-time physical activity among adults,Obesity among adults,Short sleep duration among adults,TotalPop18plus,sleep_component,risk_factors_avg,lifestyle_component,population_component,opportunity_score,priority_tier
5067,Jackson,AR,Arkansas,42.76666666666667,32.083333333333336,13.566666666666665,20.58333333333333,26.5,15.4,20.5,44.583333333333336,38.48333333333333,42.9,41.25,0.0,66.08188591791472,27.573333333333334,70.7425590671985,0.0,54.72977799404529,Tier 2
5091,Miller,AR,Arkansas,41.97692307692308,30.57692307692308,13.069230769230767,20.09230769230769,24.73076923076923,15.884615384615383,20.607692307692307,45.4076923076923,38.86923076923077,38.88461538461539,41.99230769230769,0.0,68.96757955593212,26.867692307692305,67.49474827105998,0.0,54.584931130796846,Tier 2
13099,Early,GA,Georgia,39.64,33.34,11.82,18.84,19.9,19.2,18.64,47.74,35.480000000000004,40.24,42.1,9820.0,69.38622941015227,26.48,65.7103405952746,2.439933411185927,54.52661468440794,Tier 2
13303,Washington,GA,Georgia,37.7,31.56,12.419999999999998,18.8,19.62,19.0,18.46,47.72,34.44,42.5,42.16,0.0,69.6194771860749,26.640000000000004,66.44676281067812,0.0,54.42649599870121,Tier 2
1113,Russell,AL,Alabama,40.81666666666667,31.04444444444444,13.038888888888888,18.73888888888889,24.33333333333333,17.533333333333335,19.25,46.78888888888889,33.766666666666666,43.02777777777778,42.35,0.0,70.3580951431633,26.46333333333333,65.63362994783672,0.0,54.39669003640002,Tier 2
2050,Bethel,AK,Alaska,41.5,22.96666666666667,16.733333333333334,30.133333333333336,21.23333333333333,13.133333333333333,21.6,36.46666666666667,32.46666666666667,38.43333333333333,41.2,9800.0,65.88751277131253,27.15333333333333,68.80945075176429,2.43496409670286,54.3657782285713,Tier 2
5111,Poinsett,AR,Arkansas,44.1,32.625,13.6625,21.0125,26.8875,15.2125,20.575,43.9375,39.25,41.675,41.025,0.0,65.20720675820478,27.544999999999998,70.61215096655413,0.0,54.327743089903564,Tier 2
13087,Decatur,GA,Georgia,38.825,30.575,12.3,19.5625,20.375,18.4,19.45,45.875,35.0375,42.3375,41.7,0.0,67.83124423733462,26.957500000000003,67.90810064436943,0.0,54.29573795268162,Tier 2
13239,Quitman,GA,Georgia,42.5,37.8,10.3,20.1,19.1,22.6,17.7,53.4,38.4,42.3,40.2,0.0,62.00004983926837,28.22,73.71893218778763,0.0,54.2875928108224,Tier 2
5057,Hempstead,AR,Arkansas,42.271428571428565,31.17142857142857,13.05714285714286,18.142857142857142,22.428571428571427,16.642857142857142,19.17142857142857,46.24285714285714,39.6,45.871428571428574,40.52857142857143,0.0,63.27735908836859,27.885714285714283,72.18033577346246,0.0,54.183077944732425,Tier 2
13007,Baker,GA,Georgia,40.900000000000006,35.2,11.2,20.3,20.15,21.4,18.65,50.1,37.35,43.05,39.95,7830.0,61.028184106257335,28.150000000000006,73.39674746854863,1.9454866201207546,54.159069953946535,Tier 2
13093,Dooly,GA,Georgia,37.73333333333333,30.83333333333333,12.4,18.8,18.46666666666667,18.666666666666668,18.03333333333333,47.43333333333334,34.96666666666667,41.4,42.3,0.0,70.16372199656108,26.373333333333335,65.21939245167228,0.0,54.15324577929334,Tier 2
17153,Pulaski,IL,Illinois,39.8,34.4,14.4,19.7,21.95,18.85,18.75,46.6,33.35,45.8,41.2,0.0,65.88751277131253,27.29,69.4384780607548,0.0,54.13039633282693,Tier 2
2188,Northwest Arctic,AK,Alaska,40.1,22.45,18.0,28.1,21.3,13.1,21.25,34.75,29.0,40.3,42.25,0.0,69.96934884995888,26.35,65.11199754525926,0.0,54.03253855808725,Tier 2
5039,Dallas,AR,Arkansas,41.36666666666667,33.733333333333334,12.266666666666666,16.96666666666667,22.5,16.566666666666666,17.8,49.2,36.93333333333334,41.66666666666666,42.3,9950.0,70.16372199656108,25.986666666666668,63.439705431113815,2.472233955325863,53.93581776213513,Tier 2
5079,Lincoln,AR,Arkansas,42.2,29.9,14.3,20.475,23.575,14.925,19.5,45.075,37.075,42.5,41.525,0.0,67.15093822422686,26.895,67.62043571647742,0.0,53.908549576281715,Tier 2
5147,Woodruff,AR,Arkansas,46.15,35.75,11.65,20.65,24.450000000000003,18.9,19.5,50.4,40.8,40.0,40.25,0.0,62.19442298587057,27.97,72.56827247621966,0.0,53.9050781848361,Tier 2
1007,Bibb,AL,Alabama,41.25,32.0375,14.2125,20.45,24.8875,16.15,19.325,45.9,33.2875,44.1625,41.65,0.0,67.63687109073237,26.675,66.60785517029761,0.0,53.697890504412,Tier 2
17031,Cook,IL,Illinois,27.89713855421687,21.36024096385542,18.29314759036145,11.94984939759036,19.037725903614454,12.241415662650605,15.726656626506024,31.174472891566264,24.51972891566265,32.35128012048193,37.4445030120482,402470.0,51.28815743924642,19.357786144578316,32.92936243285507,100.0,53.6870079488406,Tier 2
13081,Crisp,GA,Georgia,39.516666666666666,32.78333333333333,12.066666666666668,20.15,20.766666666666666,19.23333333333333,19.433333333333334,47.15,36.53333333333333,44.38333333333333,40.13333333333333,0.0,61.74088564379875,27.946666666666665,72.46087756980664,0.0,53.68070528544216,Tier 2
12051,Hendry,FL,Florida,40.04444444444445,24.766666666666666,13.977777777777778,17.766666666666666,17.08888888888889,17.299999999999997,18.666666666666668,38.27777777777778,38.422222222222224,37.31111111111111,42.43333333333333,3920.0,70.6820503875003,25.893333333333334,63.01012580546178,0.9739856386811439,53.67166760492106,Tier 2
13027,Brooks,GA,Georgia,38.98333333333333,33.21666666666667,12.25,19.383333333333333,20.316666666666663,19.35,18.65,47.0,35.300000000000004,39.81666666666667,41.766666666666666,0.0,68.0904084328042,26.5,65.80239337220003,0.0,53.5571207220017,Tier 2
13319,Wilkinson,GA,Georgia,38.03333333333333,32.7,12.5,18.33333333333333,20.066666666666663,17.966666666666665,18.133333333333336,46.7,33.833333333333336,41.06666666666667,42.5,0.0,70.94121458296992,25.866666666666667,62.88738876956119,0.0,53.53144134101245,Tier 2
1013,Butler,AL,Alabama,41.8,35.43333333333333,11.766666666666667,18.38888888888889,22.8,18.666666666666668,18.25555555555556,50.67777777777778,36.37777777777777,39.97777777777778,41.47777777777778,9560.0,66.96736358576923,26.333333333333336,65.0352868978214,2.375332322906055,53.27612665801747,Tier 2
13263,Talbot,GA,Georgia,39.766666666666666,35.46666666666667,10.766666666666666,19.4,18.9,21.9,17.866666666666667,52.16666666666666,37.1,43.63333333333333,39.833333333333336,0.0,60.574646764185516,27.98,72.6142988646824,0.0,53.27557825154717,Tier 2
13175,Laurens,GA,Georgia,35.80714285714286,31.0,13.94285714285714,19.107142857142858,20.464285714285715,17.2,19.142857142857142,46.02857142857143,35.042857142857144,44.721428571428575,40.91428571428571,0.0,64.77680907644275,27.042857142857144,68.30096874589047,0.0,53.23111112893329,Tier 2
13269,Taylor,GA,Georgia,40.55,34.075,12.075,21.275,21.025,19.55,19.45,47.6,36.6,41.8,39.8,9190.0,60.44506466645069,27.735000000000003,71.4866523473458,2.2834000049693146,53.22936680651246,Tier 2
13315,Wilcox,GA,Georgia,37.875,30.275,13.45,20.175,20.55,17.375,18.9,45.35,34.275,42.4,41.4,0.0,66.66500535772134,26.625,66.37772322798402,0.0,53.217091434282146,Tier 2
13003,Atkinson,GA,Georgia,41.53333333333333,30.2,14.033333333333331,22.8,22.7,17.833333333333332,20.8,43.26666666666667,38.833333333333336,43.7,38.766666666666666,0.0,56.428019636671735,28.793333333333333,76.35777845965016,0.0,53.114319238528765,Tier 2
13199,Meriwether,GA,Georgia,37.82857142857143,32.285714285714285,12.242857142857144,19.0,20.314285714285717,18.4,18.485714285714288,46.35714285714285,35.4,41.92857142857143,41.24285714285714,0.0,66.05411832554296,26.642857142857146,66.45991320738173,0.0,53.00561261316987,Tier 2
5043,Drew,AR,Arkansas,42.42,31.12,12.98,18.28,24.22,15.94,19.9,46.14,36.54,44.8,40.68,0.0,63.86603204664956,27.092000000000002,68.52715556919298,0.0,52.95727504633702,Tier 2
13299,Ware,GA,Georgia,39.36,30.79,13.01,20.36,21.73,18.52,19.98,45.58,38.28,42.71,39.55,0.0,59.47319893343964,27.970000000000006,72.5682724762197,0.0,52.81658856386374,Tier 2
12077,Liberty,FL,Florida,37.925,27.55,16.075,20.475,19.35,14.35,20.05,39.6,32.175,45.3,41.325,0.0,66.37344563781804,26.47,65.66431420681187,0.0,52.815103937851966,Tier 2
13245,Richmond,GA,Georgia,35.885714285714286,26.323214285714283,13.155357142857143,17.432142857142857,20.86428571428572,17.458928571428572,19.803571428571427,42.28928571428571,31.62142857142857,36.81428571428571,42.24107142857143,38460.0,69.93463935949421,24.62607142857143,57.17737693420416,9.555991750937958,52.756004867666945,Tier 2
13153,Houston,GA,Georgia,30.83421052631579,26.19210526315789,14.281578947368422,14.05,21.00263157894737,13.784210526315787,17.707894736842103,39.46842105263158,26.27368421052632,40.29736842105263,45.49736842105264,15720.0,82.59337321349179,22.422631578947367,47.035739086901025,3.9058811836907097,52.63282115689527,Tier 2
2180,Nome,AK,Alaska,38.0,21.75,19.45,27.95,20.85,12.25,20.5,32.35,28.05,37.85,42.5,0.0,70.94121458296992,25.32,60.37127953359924,0.0,52.52499764662767,Tier 2
